userId,Talks_Participation_19_20,lastSubmit,Wanted_Programming_Languages,Coding_as_Hobby,Teaching_Problems_POV,Fav_Coding_Drink,Professional_Prod_Env,Open_Source_Participation,Daily_Web_Frameworks,Graduation_Employment_Gap,Preferred_Company_Type,Coding_Experience,Fav_Programming_Languages,Online_InPerson_Preferrence,Side_Projects,Daily_Paltforms,Blog_Posting,Salary_Range_DH,Country,Gender,Reentery_Plans,Learning_Platforms,Primary_OS,Job_Title,Covid_Productivity,Wanted_Web_Frameworks,Local_Dialect_Content,Covid_Remote_Adoption,Teaching_Jobs_Gap,Overtime_Frequency,Daily_Programming_Languages,Moroccan_Community_AutoEval,Help_Sources,Local_Community_Membership,Education,Daily_IDE,Moroccan_DevC_Membership,startTime,Continuous_Learning_Frequency,Event_Attendence_19_20,Immigration_Plans,Wanted_Platforms,Job_Satisfaction,Preferred_Job_Criteria,Employment_Status,Read_Write_Languages,English_Barrier,Age
DFbRyiJIxRgoq25fk0aK2DWWRnF2,0,1603309679319,['Python'],Yes,['Academic defined subjects (system)'],Coffee,['Not Sure'],['I don’t have an account on Github (or alternatives).'],['ASP.NET'],,Small company,Less than 1 year,"['JavaScript', 'HTML/CSS 😉', 'C#', 'C']",Li ja bismilah,For learning,['Other'],Thinking of it.,,Morocco,Male,Yes,['YouTube'],Windows,Data or business analyst,,['jQuery'],Spoken,,Not enough,Never,['C#'],Not Bad,['Google it'],NO,Bac +2,['VS Code'],I don’t know Facebook Developer circles,1603309148183,Every few months,0,Yes,['Other'],Very dissatisfied,"['Languages, frameworks, and other technologies I’d be working with']",Student,"['Arabic', 'French', 'English']",No,15 to 19 years
DGVupMeYR5aE2gec0EjqTfFXASs2,,1603324711817,,Yes,['Teachers'],None,,,,Few months,Freelance,5-10 years,,,For profit,,,> 25 000,Morocco,Male,,['Others'],,"Developer, full-stack",The current Pandemic did not impact my productivity,,No,We were doing remote before,Not enough,Often: 1-2 days per week or more,,,,,Bac +5,,,1603324518952,,,No,,Neither satisfied nor dissatisfied,['Salary'],"Freelancer, or self-employed","['Arabic', 'French', 'English']",Yes,30 to 34 years
DH2r5r3Zwlgky5oADqxO6xaA7kj1,0,1603220565795,"['JavaScript', 'Python', 'C++']",Yes,['Students'],Coffee,['Not Sure'],['I am maintaining my own project'],"['jQuery', 'React.js', 'Angular.js', 'Laravel']",,Freelance,Less than 1 year,"['HTML/CSS 😉', 'Python']",Li ja bismilah,For profit,['Other'],"No, I am not interested.",,Morocco,Male,Yes,"['YouTube', 'Paid platforms', 'Books']",Windows,Educator,,"['jQuery', 'Angular.js', 'Laravel', 'Ruby on Rails']",Written/Read,The company started remote after covid,Everything I needed,Never,"['JavaScript', 'C++']",Bad,"['Google it', 'Watch help/tutorial videos']",Yes,Self-taught,['VS Code'],I don’t know Facebook Developer circles,1603219532708,Once every few years,0,Yes,['.NET'],,"['Languages, frameworks, and other technologies I’d be working with', 'Opportunities for professional development']","Freelancer, or self-employed","['Arabic', 'French']",Yes,20 to 24 years
DKQMA3ykmaUktyoeDHECDP718a52,0,1603224433706,"['Java', 'Bash/Shell/PowerShell']",No,['Academic defined subjects (system)'],Coffee,['Full Cloud'],['I am maintaining my own project'],"['React.js', 'Express']",Less than 1 year,Freelance,5-10 years,"['JavaScript', 'HTML/CSS 😉', 'TypeScript']",Li ja bismilah,For learning,"['Node.js', 'React Native', 'Apache Spark']",Yes  less than 10 blog posts,15 000 - 20 000,Morocco,Male,No,"['YouTube', 'Official documentation', 'Blog posts']",Windows,"Developer, front-end",The current Pandemic somehow impacted negatively my productivity,"['Spring Ecosystem', 'Laravel']",Spoken,No remote policy yet,Not enough,Sometimes: 1-2 days per month but less than weekly,"['JavaScript', 'HTML/CSS  😉']",Not Bad,"['Google it', 'Stackoverflow']",Yes,Bac +3,"['VS Code', 'Eclipse']",Yes,1603223767671,Once every few years,0,Yes,['Other'],Slightly satisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Salary']","Freelancer, or self-employed","['Arabic', 'Amazigh', 'French', 'English']",No,30 to 34 years
DML3aSVcchZdYNJmbaSxtGXHIH73,0,1603209357472,"['TypeScript', 'Kotlin', 'Ruby', 'Other']",Yes,"['Students', 'Teachers', 'Academic defined subjects (system)', 'Companies engagement with academia']",Coffee,['Not Sure'],['I am maintaining my own project'],"['Flask', 'Laravel']",Few months,Multinational company,1-3 years,"['SQL', 'Python', 'Java']",Li ja bismilah,For learning,"['Pandas', 'TensorFlow', 'Keras', 'Cordova', 'Torch/PyTorch']",Thinking of it.,< 6 000,Morocco,Female,Yes,"['YouTube', 'Paid platforms', 'Official documentation', 'Blog posts']",Windows,"Developer, full-stack",The current Pandemic somehow impacted negatively my productivity,"['React.js', 'Angular', 'Vue.js']",Spoken,,Enough to start,Often: 1-2 days per week or more,"['Python', 'Java']",Not Bad,"['Google it', 'Stackoverflow', 'Watch help/tutorial videos']",NO,Bac +5,"['VS Code', 'Eclipse', 'Sublime', 'Other']",Yes,1603208803759,Every few months,1-3,Yes,"['Unity 3D', 'Xamarin']",Neither satisfied nor dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Opportunities for professional development', 'How widely used or impactful my work output would be']",Student,"['Arabic', 'French', 'English']",No,20 to 24 years
DN1ku43ivyL5IYjQslIdgMX6GD13,0,1603380162078,"['Java', 'Swift']",No,"['Students', 'Teachers', 'Academic defined subjects (system)']",Coffee,['shared hosting'],"['Yes, few PRs in multiple projects']","['jQuery', 'React.js', 'Laravel', 'Other']",0 months,Medium company,5-10 years,"['JavaScript', 'HTML/CSS 😉', 'PHP']",Live/online events,For profit,"['Cordova', 'Other']","No, I am not interested.",6 000 - 8 000,Morocco,Male,No,"['YouTube', 'Official documentation', 'Blog posts', 'Others']",Windows,"Developer, full-stack",The current Pandemic did not impact my productivity,"['Vue.js', 'Symfony', 'Drupal', 'Other']",Both,The company started remote after covid,Not enough,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'PHP']",Good,"['Google it', 'Stackoverflow', 'Do other work and come back later.', 'Watch help/tutorial videos']",NO,Bac +3,"['VS Code', 'Eclipse']",Yes,1603379601026,Once every few years,0,Yes,['React Native'],Slightly dissatisfied,"['Office environment or company culture', 'Opportunities for professional development', 'Remote work options', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",No,25 to 29 years
DUlrTr6ljTYvCJF16MZGChCA95z1,0,1603209836270,"['JavaScript', 'Python', 'C++', 'C', 'Go', 'Kotlin', 'Ruby', 'R', 'Objective-C', 'Scala']",Yes,['Academic defined subjects (system)'],Water,"['Managed PaaS (heroku, app platform ...)']",['I am maintaining my own project'],"['React.js', 'Express', 'Ruby on Rails', 'Gatsby', 'Next']",0 months,Multinational company,3-5 years,"['JavaScript', 'Python', 'Bash/Shell/PowerShell', 'TypeScript', 'C++', 'C', 'Ruby', 'Assembly', 'Scala']",Li ja bismilah,For profit,"['Node.js', 'React Native']",Yes  less than 10 blog posts,8 000 - 10 000,Morocco,Female,Yes,"['YouTube', 'Paid platforms', 'Books', 'Official documentation', 'Blog posts', 'Company resources', 'Others']",Windows,"Developer, back-end",The current Pandemic somehow boosted my productivity,"['Angular', 'Vue.js', 'Angular.js', 'Django', 'Flask']",Spoken,We were doing remote before,Enough to start,Often: 1-2 days per week or more,"['JavaScript', 'Java', 'C#', 'TypeScript', 'C++', 'C', 'Ruby']",Not Bad,"['Google it', 'Stackoverflow', 'Do other work and come back later.', 'Watch help/tutorial videos']",NO,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code', 'Atom']",Yes,1603208887703,Every few months,1-3,Yes,"['Node.js', 'React Native', 'Unity 3D', 'Flutter']",Very satisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Remote work options']",Student,"['Arabic', 'French', 'English']",No,20 to 24 years
DVkcroOolbZQsQMhF0F4GZUxWaH2,0,1603618671598,"['Python', 'Go']",No,"['Teachers', 'Academic defined subjects (system)']",None,['Not Sure'],['I am maintaining my own project'],['Spring Ecosystem'],0 months,Freelance,1-3 years,"['Java', 'C']",Li ja bismilah,NO,['Other'],Thinking of it.,,Morocco,Male,,"['YouTube', 'Blog posts', 'Others']",Linux-based,"Developer, back-end",,['Other'],Spoken,The company started remote after covid,Not enough,Sometimes: 1-2 days per month but less than weekly,['Java'],Good,"['Google it', 'Stackoverflow', 'Do other work and come back later.', 'Call a coworker or friend']",NO,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)']",NO,1603617945946,Once every few years,1-3,No,['Other'],Neither satisfied nor dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Opportunities for professional development', 'Remote work options']",Employed full-time,"['Arabic', 'French', 'English']",No,20 to 24 years
DXUucVI5rqUkBbHaBs7SQxMKg8A2,,1603265811340,,No,"['Teachers', 'Academic defined subjects (system)']",Coffee,,,,,,1-3 years,,,,,,,Europe,Male,Yes,"['YouTube', 'Paid platforms', 'Books', 'Official documentation', 'Blog posts', 'Company resources']",,"Developer, full-stack",,,No,,Enough to start,,,,,,Bac +5,,,1603355856164,,,Yes,,,,,"['Arabic', 'French', 'English']",Yes,25 to 29 years
DYOiEEP22DMFxKn9Be3FYgW8YuM2,More than 3,1603553304650,['R'],Yes,"['Students', 'Academic defined subjects (system)']",Water,['Not Sure'],['I don’t have an account on Github (or alternatives).'],"['Angular', 'Other']",More than 1 year,Multinational company,Less than 1 year,"['JavaScript', 'HTML/CSS 😉', 'Java', 'C++']",Li ja bismilah,For learning,['Other'],Thinking of it.,< 6 000,Morocco,Female,Yes,"['YouTube', 'Paid platforms', 'Others']",Linux-based,Educator,The current Pandemic boosted very positively my productivity,['Other'],Spoken,The company started remote after covid,Not enough,Often: 1-2 days per week or more,['C++'],Good,"['Google it', 'Stackoverflow', 'Watch help/tutorial videos']",Yes,Bac +8,"['Vim', 'Other']",I don’t know Facebook Developer circles,1603552698842,Once every few years,More than 3,No,['Other'],Slightly dissatisfied,"['Languages, frameworks, and other technologies I’d be working with']",Employed part-time,"['Arabic', 'French', 'English']",No,25 to 29 years
DdDZJxQMl3eq3ElilyzsZSWV0xy2,1 - 3 talks,1603309761372,"['JavaScript', 'PHP', 'Other']",Yes,['Academic defined subjects (system)'],Tea,"['Full Cloud', 'on-premise', 'shared hosting']","['Yes, few PRs in multiple projects']","['jQuery', 'Django']",More than 1 year,Startup,1-3 years,"['JavaScript', 'HTML/CSS 😉', 'Python', 'PHP', 'C', 'Other']",Li ja bismilah,For learning,"['Node.js', 'Apache Spark']",Yes  less than 10 blog posts,< 6 000,Morocco,Male,Yes,"['YouTube', 'Official documentation', 'Blog posts']",Linux-based,"Developer, full-stack",,"['jQuery', 'React.js', 'Angular', 'ASP.NET', 'Vue.js', 'Angular.js', 'Django', 'Laravel']",Both,We were doing remote before,Everything I needed,Occasionally: 1-2 days per quarter but less than monthly ,['C'],Good,"['Google it', 'Stackoverflow', 'Watch help/tutorial videos', 'Call a coworker or friend']",Yes,Self-taught,"['VS Code', 'Vim', 'Other']",Yes,1603309267311,Every few months,1-3,No,"['Node.js', '.NET', 'React Native']",Very satisfied,"['Languages, frameworks, and other technologies I’d be working with']",Student,"['Arabic', 'English']",Yes,15 to 19 years
DdjIMLT3fwWb4EFFlETlwFpJxb73,0,1603309537361,"['Python', 'Ruby']",Yes,['Academic defined subjects (system)'],Water,['Not Sure'],"['Yes, few PRs in multiple projects']","['jQuery', 'Angular', 'Express', 'Symfony']",Few months,Medium company,Less than 1 year,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'PHP', 'TypeScript']",Live/online events,For learning,"['Node.js', 'React Native']",Thinking of it.,< 6 000,Morocco,Male,Yes,"['YouTube', 'Official documentation', 'Blog posts']",Windows,"Developer, full-stack",The current Pandemic impacted very negatively my productivity,['Ruby on Rails'],Spoken,The company started remote after covid,Enough to start,Rarely: 1-2 days per year or less ,"['JavaScript', 'TypeScript']",Good,"['Stackoverflow', 'Watch help/tutorial videos']",Yes,Bac +2,['VS Code'],Yes,1603308886365,Every few months,1-3,Yes,['React Native'],Slightly satisfied,"['Opportunities for professional development', 'The industry that I’d be working in']",Looking for work,"['Arabic', 'French', 'English']",No,25 to 29 years
DfT3GOSUkcbqFPIVcrCwZYggmNi1,0,1603808205894,"['Python', 'R']",Yes,['Academic defined subjects (system)'],Water,['Not Sure'],['I don’t have an account on Github (or alternatives).'],"['jQuery', 'Angular']",Few months,Medium company,1-3 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'PHP']",Live/online events,For learning,['Other'],"No, I am not interested.",< 6 000,Morocco,Female,,"['YouTube', 'Official documentation', 'Blog posts', 'Others']",Windows,"Developer, full-stack",The current Pandemic boosted very positively my productivity,"['React.js', 'Vue.js', 'Laravel', 'Symfony', 'Drupal']",No,The company started remote after covid,Enough to start,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'SQL', 'Java', 'Bash/Shell/PowerShell', 'PHP', 'C']",Good,"['Google it', 'Do other work and come back later.', 'Call a coworker or friend']",NO,Bac +3,"['Eclipse', 'Netbeans', 'Sublime']",I don’t know Facebook Developer circles,1603808296435,Once a year,0,No,['React Native'],Neither satisfied nor dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Opportunities for professional development', 'How widely used or impactful my work output would be', 'Salary']",Employed full-time,['French'],No,25 to 29 years
Dh3lJxghfgVQZ4YKSmBwK5I25UH3,0,1603546472797,"['JavaScript', 'Kotlin']",Yes,"['Academic defined subjects (system)', 'Companies engagement with academia']",Water,['on-premise'],"['Yes, few PRs in multiple projects']",['ASP.NET Core'],0 months,Multinational company,5-10 years,"['Python', 'C#', 'C++']",Live/online events,For profit,['.NET'],Thinking of it.,20 000 - 25 000,Morocco,Male,,"['Official documentation', 'Blog posts']",Windows,Engineering manager,The current Pandemic did not impact my productivity,['React.js'],Spoken,The company started remote after covid,Enough to start,Occasionally: 1-2 days per quarter but less than monthly ,"['Python', 'C#']",Not Bad,['Google it'],NO,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)']",Yes,1603545964598,Once a year,1-3,No,['Flutter'],Slightly satisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Opportunities for professional development', 'Salary']",Employed full-time,"['Arabic', 'Amazigh', 'French', 'English']",No,25 to 29 years
Dhhtp7xljzWS85OL2BVtqukO9GR2,0,1603300206910,"['Python', 'Go']",Yes,['Academic defined subjects (system)'],Coffee,['on-premise'],['I am maintaining my own project'],"['Angular', 'Spring Ecosystem', 'Angular.js']",0 months,Small company,1-3 years,['Java'],Li ja bismilah,For learning,['Ansible'],Thinking of it.,8 000 - 10 000,Morocco,Male,Yes,"['YouTube', 'Books', 'Blog posts']",MacOS,Academic researcher,The current Pandemic did not impact my productivity,['React.js'],Spoken,The company started remote after covid,Enough to start,Sometimes: 1-2 days per month but less than weekly,"['JavaScript', 'HTML/CSS  😉', 'Java', 'Bash/Shell/PowerShell', 'TypeScript']",Excellent,"['Google it', 'Stackoverflow']",Yes,Bac +5,"['VS Code', 'Eclipse']",Yes,1603298356355,Every few months,1-3,Yes,"['Pandas', 'Keras', 'Apache Spark']",Very dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Opportunities for professional development']",Employed full-time,"['Arabic', 'French', 'English']",No,25 to 29 years
DjKnCx4Wt3RVXcW5cWF8kVlKLKc2,0,1603214365158,['Python'],Yes,"['Teachers', 'Academic defined subjects (system)']",Coffee,['Full Cloud'],['I am maintaining my own project'],"['Angular', 'ASP.NET Core']",0 months,Freelance,5-10 years,"['C#', 'TypeScript']",Live/online events,For learning,['.NET'],Thinking of it.,20 000 - 25 000,Morocco,Male,No,['Others'],Windows,"Developer, full-stack",The current Pandemic boosted very positively my productivity,"['React.js', 'Other']",Spoken,No remote policy yet,Not enough,Occasionally: 1-2 days per quarter but less than monthly ,"['C#', 'TypeScript']",Excellent,"['Google it', 'Stackoverflow']",Yes,Bac +5,['VS Code'],Yes,1603213888078,Once every few years,More than 3,Yes,"['TensorFlow', 'Xamarin']",Very satisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Flex time or a flexible schedule', 'Remote work options']",Employed full-time,"['Arabic', 'French', 'English']",No,30 to 34 years
DoWPFEsgrKaSeSifdv0PvyS7WSp1,,1603309260416,,Yes,['Academic defined subjects (system)'],None,,,,,,Less than 1 year,,,,,,,Morocco,Male,,"['YouTube', 'Paid platforms', 'Books', 'Others']",,Marketing or sales professional,,,Both,,Not enough,,,,,,Self-taught,,,1603309112381,,,Yes,,,,,"['Arabic', 'French', 'English']",No,20 to 24 years
Dq0QdDbJA6UDp781dpZ32EbsPEA2,,1603216764032,,Yes,"['Students', 'Teachers', 'Academic defined subjects (system)', 'Companies engagement with academia']",Water,,,,Few months,Multinational company,5-10 years,,,For learning,,,20 000 - 25 000,Morocco,Male,,"['Paid platforms', 'Books', 'Official documentation', 'Blog posts']",,"Developer, full-stack",The current Pandemic did not impact my productivity,,Both,We were doing remote before,Enough to start,Sometimes: 1-2 days per month but less than weekly,,,,,Bac +5,,,1603216126080,,,No,,Slightly satisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Opportunities for professional development', 'Remote work options', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",Yes,30 to 34 years
DspPI6l8VthRBOtCYGvrqbCZjfr1,0,1603552706448,"['Python', 'Swift']",No,"['Teachers', 'Academic defined subjects (system)']",Coffee,['Not Sure'],['I am maintaining my own project'],"['jQuery', 'ASP.NET Core']",0 months,Multinational company,5-10 years,['Java'],Li ja bismilah,NO,['.NET'],"No, I am not interested.",8 000 - 10 000,Morocco,Male,,"['YouTube', 'Paid platforms', 'Books', 'Official documentation', 'Blog posts', 'Company resources']",Windows,"Developer, back-end",The current Pandemic somehow boosted my productivity,"['React.js', 'Angular']",No,The company started remote after covid,Not enough,Occasionally: 1-2 days per quarter but less than monthly ,['C#'],Good,['Google it'],NO,Bac +5,['VS Code'],NO,1603552100288,Once a year,0,Yes,"['Node.js', 'React Native', 'Ansible']",Slightly dissatisfied,"['Office environment or company culture', 'Flex time or a flexible schedule', 'Opportunities for professional development', 'Remote work options']",Employed full-time,"['Arabic', 'French', 'English']",Yes,30 to 34 years
